index,year,month,page,content,html_tag
259,1985,apr,1,"and has been perfectly understood and fully 
        appreciated by thousands of people around the world; many embraced Islam 
        because of the Miracle alone. The Miracle was understood and appreciated 
        by Americans, Canadians, Egyptians, Malaysians, British, Iranians, Turks, 
        Australians, Africans, Europeans, Indonesians, Philippinos, Japanese, 
        Chinese and many other nationalities. BUT NOT A SINGLE ARAB? WHY!!! 
        HAS GOD FORSAKEN THE ARABS?",p
260,1985,apr,1," See the detailed article. ",p
261,1985,apr,1,GOD IS ONE,u
262,1985,apr,1,"BUT NOT A SINGLE ARAB? WHY!!! 
        HAS GOD FORSAKEN THE ARABS",u
263,1985,apr,2,"April 1985: Page 1, 
              2, 3, 4",p
264,1985,apr,2,"Submitters 
              Perspective",p
265,1985,apr,2,Page 2,p
266,1985,apr,2,Continued from page 1,p
267,1985,apr,2,"An overwhelming miracle has been discovered in Qur’an. The 
              miracle is characterized by the fact that it consists entirely of 
              undeniable physical facts. Over the last fifteen years, using computers, 
              an intricate mathematical system has emerged within Qur’an. 
              Five books and numerous summaries have been published around the 
              world detailing this awesome miracle of the Qur’an. ",p
268,1985,apr,2,"The Qur’an itself has stated that this miraculous mathematical 
              system constitutes THE MIRACLE OF QUR’AN (see Quran 
              10:1, 12:1, 13:1, 15:1, 26:2, 27:1, 28:2, 31:2 & 74:25-35). 
              Furthermore, the Qur’an has stated that it contains a secret 
              that will, in time, prove that Qur’an is indeed the word of 
              God, (see Quran 25:4-6), and that THIS 
              SECRET WILL BE UNVEILED AT A FUTURE TIME (see Quran 10:20).",p
269,1985,apr,2," Thousands of people around the world have examined the miracle 
              of Qur’an, and all those permitted by God to understand it 
              were unanimously overwhelmed. Thousands of people have understood 
              and appreciated the Qur’an’s mathematical miracle, and 
              many converted to Islam as a direct result.",p
270,1985,apr,2,"Muslims of all races, nationalities, educational levels and professions 
              have enthusiastically supported the miracle; the only 
              exception has been THE ARABS. One of the strangest 
              phenomena I have ever witnessed is the fact that NOT 
              A SINGLE ARAB WAS PERMITTED TO UNDERSTAND OR APPRECIATE THE MIRACLE 
              OF QUR’AN. Not only were the Arabs prevented 
              by God from understanding the Qur’an’s mathematical 
              miracle, they are the only ",p
271,1985,apr,2,"people in the world who are fighting 
              it; YES, FIGHTING IT. They allocated budgets, and spent 
              a lot of money to fight God and His miracle. In the process, they 
              have committed some of the wierdest blasphemies I have ever seen. 
              The following example is a perfect illustration: ",p
272,1985,apr,2,"Last July, I visited Vancouver, BC, to speak on the Miracle of 
              Qur’an. Some brothers and sisters in Vancouver worked very 
              hard to publicise the Miracle, and placed advertisements in Vancouver’s 
              newspapers that we now possess physical evidence proving that Qur’an 
              is God’s message to the world. When the time came to deliver 
              my lecture, many Christian Canadians responded to the ads and came 
              to witness the Miracle. As it turned out, some Arab residents of 
              Vancouver had contacted the Saudi embassy in Ottowa, and soon the 
              second man in the Saudi Religious Heirarchy was dispatched to Vancouver 
              to oppose me. As soon as I finished, Sheikh Muhammad Al-Qa’ood 
              (the Saudi religious authority) stood up and negated every single 
              point I made. Unbelievable as this maybe, he actually made the following 
              statements:",p
273,1985,apr,2,"(1) The opening statement of Qur’an (Bismillah) does 
              NOT consist of 19 letters !!!",p
274,1985,apr,2,(2) The Quran does NOT consists of 114 suras !!!,p
275,1985,apr,2,He might as well say that the sun does NOT rise from the East.,p
276,1985,apr,2,"Of course every Muslim in the world can count the letters in the 
              “BASMALA” and find that they are 19 
              letters. This is an undeniable (I thought) PHYSICAL FACT.",p
277,1985,apr,2," And every Muslim in the world can pick up any copy of Qur’an 
              and see that it consists of ",p
278,1985,apr,2,114 (19 x 6) suras.,p
279,1985,apr,2,"But the Christian Canadians who attended the lecture did not know 
              that. Thus, they left the lecture disillusioned and disappointed, 
              while we failed to show them the proof that Qur’an is God’s 
              final message to the world.",p
280,1985,apr,2,"The Miracle of Qur’an has been coming out of the computer 
              at Masjid Tucson for many years now, and the Masjid now has many 
              branches around the world. Thousands have understood and appreciated 
              the Miracle and their faith has been strengthened (see 74:31). The 
              people who have seen light around the world, and the people who 
              attend our Masjid on regular basis include Americans, Canadians, 
              British, Egyptians, Indonesians, Malaysians, Iranians, Japanese, 
              Turks, Africans, Europeans, Pakistanis, Indians and many other nationalities; 
               BUT NOT ONE SINGLE ARAB!!!",p
281,1985,apr,2,"The Qur’an states at the end of Sura 47 (entitled Muhammad) 
              (47:38) that “If you turn away, we will substitute 
              other people in your place, and they will not be like you.” 
              The Arabs were given the Qur’an for 1400 years. But they have 
              abandoned it completely, and were distracted by human-made fabrications 
              (see details in the accompanying articles). It appears, therefore, 
              that God has indeed carried out His promise, and decided to substitute 
              other people in place of the Arabs. God has finally forsaken the 
              Arabs, because they have turned away form Qur’an (47:38).",p
282,1985,apr,2,"The Prophet also disowns the Arabs (his people) on the Day of 
              Judgment (See Quran 25:30), because of their desertion of Qur’an. 
              The Arabs seem to have forgotten that Qur’an is the word of 
              God that came out of the Prophet’s mouth 
              (see 69:38-47).",p
283,1985,apr,2,Continued on page 3,p
284,1985,apr,2,AT A FUTURE TIME,u
285,1985,apr,2,"the only 
              exception has been THE ARABS",u
286,1985,apr,2,"NOT 
              A SINGLE ARAB WAS PERMITTED TO UNDERSTAND OR APPRECIATE THE MIRACLE 
              OF QUR’A",u
287,1985,apr,2,PHYSICAL FACT,u
288,1985,apr,2," BUT NOT ONE SINGLE ARAB",u
289,1985,apr,2,"see Quran 
              10:1, 12:1, 13:1, 15:1, 26:2, 27:1, 28:2, 31:2 & 74:25-35",strong
290,1985,apr,2,see Quran 25:4-6,strong
291,1985,apr,2,"THIS 
              SECRET WILL BE UNVEILED AT A FUTURE TIME (see Quran 10:20)",strong
292,1985,apr,2,"the only 
              exception has been THE ARABS",strong
293,1985,apr,2,"NOT 
              A SINGLE ARAB WAS PERMITTED TO UNDERSTAND OR APPRECIATE THE MIRACLE 
              OF QUR’AN",strong
294,1985,apr,2,"they are the only ",strong
295,1985,apr,2,"people in the world who are fighting 
              it; YES, FIGHTING IT",strong
296,1985,apr,2,"does 
              NOT consist of 19 letters",strong
297,1985,apr,2,does NOT consists of 114 suras,strong
298,1985,apr,2,BASMALA,strong
299,1985,apr,2,PHYSICAL FACT,strong
300,1985,apr,2,BUT NOT ONE SINGLE ARAB,strong
301,1985,apr,2,"If you turn away, we will substitute 
              other people in your place, and they will not be like you",strong
302,1985,apr,2,came out of the Prophet’s mouth,strong
303,1985,apr,3,"April 1985: Page 1, 
              2, 3, 4",p
304,1985,apr,3,"Submitters 
              Perspective",p
305,1985,apr,3,Page 3,p
306,1985,apr,3,Continued from page 2,p
307,1985,apr,3,"The explanation of the Arabs’ 
              total and obviously deliberate isolation from Qur’an and its 
            Miracle is thoroughly explained in Verse 57 of Sura 18:",p
308,1985,apr,3,"“Who is more evil than those who are reminded of God’s 
              revelations, but continue to disregard them, totally heedless? Consequently, 
              we place shields on their hearts to prevent them from understanding, 
              and we place deafness in their ears. Thus, when you invite them 
            to the guidance, they CAN NEVER EVER BE GUIDED.”",p
309,1985,apr,3,"Based on my observations during the last fifteen years regarding 
            he Miracle of Qur’an, I herein challenge any Arab 
                to come forward and prove that he has actually understood the Miracle 
                of Qur’an. Let any Arab come forward and prove that I am wrong 
                in believing that God has indeed forsaken the Arabs. None will be 
                happier than me if this happens. ",p
310,1985,apr,3,"(Continued from the March Issue) ",p
311,1985,apr,3,"(1) All classic and modern references dealing with the documentation 
              of Qur’an agree that it was scrupulously written down out 
              of the Prophet’s mouth, immediately following revelation.",p
312,1985,apr,3,"As reported here in the March issue, the process of documentation 
              took place during Abu Bakr’s era. Abu Bakr and Omar appointed 
              Zeid Ibn Thabet (the Prophet’s secretary) to collect and document 
              Qur’an. The three men established a criterion: that every 
              single verse had o be confirmed through the multiplicity of sources; 
              a minimum of two sources was agreed upon. EVERY SINGLE 
              VERSE OF QUR’AN  HAD TO BE CONFIRMED BY A MINIMUM 
              OF TWO WITNESSES. This criterion was so strictly observed 
              that when Omar came up with a verse, it was not accepted from him 
              because no other witness was found to confirm that verse.",p
313,1985,apr,3,"Yet, the same classic and modern reference inform us that the last two verses of Sura 9 were found with only one source, namely, 
              Khuzeimah Ibn Thabet Al-Ansary!!! Thus, the last two verses 
              of Sura 9 were the only verses in Qur’an that failed 
                to meet the criterion for documentation into the Qur’an.",p
314,1985,apr,3,"Naturally, some intelligent Muslim had asked the inevitable question: 
              “Why was Omar’s verse rejected, when Omar was 
              an intimate friend of the Prophet from early Islam, a son-in-law 
              of the Prophet, the second Khalifa, and a man nick-named Al-Farouk 
              because he was staunch in adhering to the truth and rejecting falsehood, 
              while the last two verses of Sura 9 were accepted from a relative 
              unknown, Khuzeimah Ibn Thabet Al-Ansary (a late Medinan Muslim)???”",p
