chapter,verse,arabic,english
100,5,فوسطن به جمعا,Penetrating to the heart of their territory.
100,6,إن الإنسان لربه لكنود,The human being is unappreciative of his Lord.
100,7,وإنه على ذلك لشهيد,He bears witness to this fact.
100,8,وإنه لحب الخير لشديد,He loves material things excessively.
100,9,أفلا يعلم إذا بعثر ما في القبور,Does he not realize that the day will come when the graves are opened?
101,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
101,1,بسم الله الرحمن الرحيم القارعة,The Shocker.
101,10,وما أدراك ما هيه,Do you know what it is?
101,11,نار حامية,The blazing Hellfire.
101,2,ما القارعة,What a shocker!
101,3,وما أدراك ما القارعة,Do you have any idea what the Shocker is?
101,4,يوم يكون الناس كالفراش المبثوث,That is the day when the people come out like swarms of butterflies.
101,5,وتكون الجبال كالعهن المنفوش,The mountains will be like fluffy wool.
101,6,فأما من ثقلت موازينه,As for him whose weights are heavy.
101,7,فهو في عيشة راضية,He will lead a happy (eternal) life.
101,8,وأما من خفت موازينه,As for him whose weights are light.
101,9,فأمه هاوية,His destiny is lowly.
102,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
102,1,بسم الله الرحمن الرحيم ألهاكم التكاثر,You remain preoccupied with hoarding.
102,2,حتى زرتم المقابر,Until you go to the graves.
102,3,كلا سوف تعلمون,"Indeed, you will find out."
102,4,ثم كلا سوف تعلمون,"Most assuredly, you will find out."
102,5,كلا لو تعلمون علم اليقين,If only you could find out for certain.
102,6,لترون الجحيم,You would envision Hell.
102,7,ثم لترونها عين اليقين,Then you would see it with the eye of certainty.
102,8,ثم لتسألن يومئذ عن النعيم,"Then you will be questioned, on that day, about the blessings you had enjoyed."
103,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
103,1,بسم الله الرحمن الرحيم والعصر,By the afternoon.
103,2,إن الإنسان لفي خسر,The human being is utterly lost.
103,3,إلا الذين آمنوا وعملوا الصالحات وتواصوا بالحق وتواصوا بالصبر,"Except those who believe and lead a righteous life, and exhort one another to uphold the truth, and exhort one another to be steadfast."
104,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
104,1,بسم الله الرحمن الرحيم ويل لكل همزة لمزة,"Woe to every backbiter, slanderer."
104,2,الذي جمع مالا وعدده,He hoards money and counts it.
104,3,يحسب أن ماله أخلده,As if his money will make him immortal.
104,4,كلا ۖ لينبذن في الحطمة,Never; he will be thrown into the Devastator.
104,5,وما أدراك ما الحطمة,Do you know what the Devastator is?
104,6,نار الله الموقدة,GOD's blazing Hellfire.
104,7,التي تطلع على الأفئدة,It burns them inside out.
104,8,إنها عليهم مؤصدة,They will be confined therein.
104,9,في عمد ممددة,In extended columns.
105,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
105,1,بسم الله الرحمن الرحيم ألم تر كيف فعل ربك بأصحاب الفيل,Have you noted what your Lord did to the people of the elephant?
105,2,ألم يجعل كيدهم في تضليل,Did He not cause their schemes to backfire?
105,3,وأرسل عليهم طيرا أبابيل,He sent upon them swarms of birds.
105,4,ترميهم بحجارة من سجيل,That showered them with hard stones.
105,5,فجعلهم كعصف مأكول,He made them like chewed up hay.
106,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
106,1,بسم الله الرحمن الرحيم لإيلاف قريش,This should be cherished by Quraish.
106,2,إيلافهم رحلة الشتاء والصيف,The way they cherish the caravans of the winter and the summer.
106,3,فليعبدوا رب هذا البيت,They shall worship the Lord of this shrine.
106,4,الذي أطعمهم من جوع وآمنهم من خوف,"For He is the One who fed them after hunger, and provided them with security after fear."
107,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
107,1,بسم الله الرحمن الرحيم أرأيت الذي يكذب بالدين,Do you know who really rejects the faith?
107,2,فذلك الذي يدع اليتيم,That is the one who mistreats the orphans.
107,3,ولا يحض على طعام المسكين,And does not advocate the feeding of the poor.
107,4,فويل للمصلين,And woe to those who observe the contact prayers (Salat)—
107,5,الذين هم عن صلاتهم ساهون,who are totally heedless of their prayers.
107,6,الذين هم يراءون,They only show off.
107,7,ويمنعون الماعون,And they forbid charity.
108,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
108,1,بسم الله الرحمن الرحيم إنا أعطيناك الكوثر,We have blessed you with many a bounty.
108,2,فصل لربك وانحر,"Therefore, you shall pray to your Lord (Salat), and give to charity."
108,3,إن شانئك هو الأبتر,Your opponent will be the loser.
109,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
109,1,بسم الله الرحمن الرحيم قل يا أيها الكافرون,"Say, ""O you disbelievers."
109,2,لا أعبد ما تعبدون,"""I do not worship what you worship."
109,3,ولا أنتم عابدون ما أعبد,"""Nor do you worship what I worship."
109,4,ولا أنا عابد ما عبدتم,"""Nor will I ever worship what you worship."
109,5,ولا أنتم عابدون ما أعبد,"""Nor will you ever worship what I worship."
109,6,لكم دينكم ولي دين,"""To you is your religion, and to me is my religion."""
11,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
11,1,بسم الله الرحمن الرحيم الر ۚ كتاب أحكمت آياته ثم فصلت من لدن حكيم خبير,"A.L.R. This is a scripture whose verses have been perfected, then elucidated.± It comes from a Most Wise, Most Cognizant."
11,10,ولئن أذقناه نعماء بعد ضراء مسته ليقولن ذهب السيئات عني ۚ إنه لفرح فخور,"Whenever we bless him, after adversity had afflicted him, he says, ""All adversity has gone away from me;"" he becomes excited, proud."
11,100,ذلك من أنباء القرى نقصه عليك ۖ منها قائم وحصيد,"This is news from the past communities that we narrate to you. Some are still standing, and some have vanished."
11,101,وما ظلمناهم ولكن ظلموا أنفسهم ۖ فما أغنت عنهم آلهتهم التي يدعون من دون الله من شيء لما جاء أمر ربك ۖ وما زادوهم غير تتبيب,"We never wronged them; they wronged their own souls. Their gods, whom they invoked beside GOD, could not help them in the least when the judgment of your Lord came. In fact, they only ensured their doom."
