NA1904_ID	NA1904_Text	NA27_ID	NA28_ID	SBLGNT_ID	SBLGNT_Text	MARBLE_ID
40001020017	φοβηθῇς	40001020017	40001020017	40001020017	φοβηθῇς	04000102000034
40001020018	παραλαβεῖν	40001020018	40001020018	40001020018	παραλαβεῖν	04000102000036
40001020019	Μαρίαν	40001020019	40001020019	40001020019	Μαρίαν	04000102000038
40001020020	τὴν	40001020020	40001020020	40001020020	τὴν	04000102000040
40001020021	γυναῖκά	40001020021	40001020021	40001020021	γυναῖκά	04000102000042
40001020022	σου,	40001020022	40001020022	40001020022	σου,	04000102000044
40001020023	τὸ	40001020023	40001020023	40001020023	τὸ	04000102000046
40001020024	γὰρ	40001020024	40001020024	40001020024	γὰρ	04000102000048
40001020025	ἐν	40001020025	40001020025	40001020025	ἐν	04000102000050
40001020026	αὐτῇ	40001020026	40001020026	40001020026	αὐτῇ	04000102000052
40001020027	γεννηθὲν	40001020027	40001020027	40001020027	γεννηθὲν	04000102000054
40001020028	ἐκ	40001020028	40001020028	40001020028	ἐκ	04000102000056
40001020029	Πνεύματός	40001020029	40001020029	40001020029	πνεύματός	04000102000058
40001020030	ἐστιν	40001020030	40001020030	40001020030	ἐστιν	04000102000060
40001020031	Ἁγίου·	40001020031	40001020031	40001020031	ἁγίου·	04000102000062
40001021001	τέξεται	40001021001	40001021001	40001021001	τέξεται	04000102100002
40001021002	δὲ	40001021002	40001021002	40001021002	δὲ	04000102100004
40001021003	υἱὸν	40001021003	40001021003	40001021003	υἱὸν	04000102100006
40001021004	καὶ	40001021004	40001021004	40001021004	καὶ	04000102100008
40001021005	καλέσεις	40001021005	40001021005	40001021005	καλέσεις	04000102100010
40001021006	τὸ	40001021006	40001021006	40001021006	τὸ	04000102100012
40001021007	ὄνομα	40001021007	40001021007	40001021007	ὄνομα	04000102100014
40001021008	αὐτοῦ	40001021008	40001021008	40001021008	αὐτοῦ	04000102100016
40001021009	Ἰησοῦν·	40001021009	40001021009	40001021009	Ἰησοῦν,	04000102100018
40001021010	αὐτὸς	40001021010	40001021010	40001021010	αὐτὸς	04000102100020
40001021011	γὰρ	40001021011	40001021011	40001021011	γὰρ	04000102100022
40001021012	σώσει	40001021012	40001021012	40001021012	σώσει	04000102100024
40001021013	τὸν	40001021013	40001021013	40001021013	τὸν	04000102100026
40001021014	λαὸν	40001021014	40001021014	40001021014	λαὸν	04000102100028
40001021015	αὐτοῦ	40001021015	40001021015	40001021015	αὐτοῦ	04000102100030
40001021016	ἀπὸ	40001021016	40001021016	40001021016	ἀπὸ	04000102100032
40001021017	τῶν	40001021017	40001021017	40001021017	τῶν	04000102100034
40001021018	ἁμαρτιῶν	40001021018	40001021018	40001021018	ἁμαρτιῶν	04000102100036
40001021019	αὐτῶν.	40001021019	40001021019	40001021019	αὐτῶν.	04000102100038
40001022001	Τοῦτο	40001022001	40001022001	40001022001	τοῦτο	04000102200002
40001022002	δὲ	40001022002	40001022002	40001022002	δὲ	04000102200004
40001022003	ὅλον	40001022003	40001022003	40001022003	ὅλον	04000102200006
40001022004	γέγονεν	40001022004	40001022004	40001022004	γέγονεν	04000102200008
40001022005	ἵνα	40001022005	40001022005	40001022005	ἵνα	04000102200010
40001022006	πληρωθῇ	40001022006	40001022006	40001022006	πληρωθῇ	04000102200012
40001022007	τὸ	40001022007	40001022007	40001022007	τὸ	04000102200014
40001022008	ῥηθὲν	40001022008	40001022008	40001022008	ῥηθὲν	04000102200016
40001022009	ὑπὸ	40001022009	40001022009	40001022009	ὑπὸ	04000102200018
40001022010	Κυρίου	40001022010	40001022010	40001022010	κυρίου	04000102200020
40001022011	διὰ	40001022011	40001022011	40001022011	διὰ	04000102200022
40001022012	τοῦ	40001022012	40001022012	40001022012	τοῦ	04000102200024
40001022013	προφήτου	40001022013	40001022013	40001022013	προφήτου	04000102200026
40001022014	λέγοντος	40001022014	40001022014	40001022014	λέγοντος·	04000102200028
40001023001	Ἰδοὺ	40001023001	40001023001	40001023001	Ἰδοὺ	04000102300002
40001023002	ἡ	40001023002	40001023002	40001023002	ἡ	04000102300004
40001023003	παρθένος	40001023003	40001023003	40001023003	παρθένος	04000102300006
40001023004	ἐν	40001023004	40001023004	40001023004	ἐν	04000102300008
40001023005	γαστρὶ	40001023005	40001023005	40001023005	γαστρὶ	04000102300010
40001023006	ἕξει	40001023006	40001023006	40001023006	ἕξει	04000102300012
40001023007	καὶ	40001023007	40001023007	40001023007	καὶ	04000102300014
40001023008	τέξεται	40001023008	40001023008	40001023008	τέξεται	04000102300016
40001023009	υἱόν,	40001023009	40001023009	40001023009	υἱόν,	04000102300018
40001023010	καὶ	40001023010	40001023010	40001023010	καὶ	04000102300020
40001023011	καλέσουσιν	40001023011	40001023011	40001023011	καλέσουσιν	04000102300022
40001023012	τὸ	40001023012	40001023012	40001023012	τὸ	04000102300024
40001023013	ὄνομα	40001023013	40001023013	40001023013	ὄνομα	04000102300026
40001023014	αὐτοῦ	40001023014	40001023014	40001023014	αὐτοῦ	04000102300028
40001023015	Ἐμμανουήλ,	40001023015	40001023015	40001023015	Ἐμμανουήλ·	04000102300030
40001023016	ὅ	40001023016	40001023016	40001023016	ὅ	04000102300032
40001023017	ἐστιν	40001023017	40001023017	40001023017	ἐστιν	04000102300034
40001023018	μεθερμηνευόμενον	40001023018	40001023018	40001023018	μεθερμηνευόμενον	04000102300036
40001023019	Μεθ’	40001023019	40001023019	40001023019	Μεθ’	04000102300038
40001023020	ἡμῶν	40001023020	40001023020	40001023020	ἡμῶν	04000102300040
40001023021	ὁ	40001023021	40001023021	40001023021	ὁ	04000102300042
40001023022	Θεός.	40001023022	40001023022	40001023022	θεός.	04000102300044
40001024001	ἐγερθεὶς	40001024001	40001024001	40001024001	ἐγερθεὶς	04000102400002
40001024002	δὲ	40001024002	40001024002	40001024002	δὲ	04000102400004
40001024003	ὁ	40001024003	40001024003	40001024003	ὁ	04000102400006
40001024004	Ἰωσὴφ	40001024004	40001024004	40001024004	Ἰωσὴφ	04000102400008
40001024005	ἀπὸ	40001024005	40001024005	40001024005	ἀπὸ	04000102400010
40001024006	τοῦ	40001024006	40001024006	40001024006	τοῦ	04000102400012
40001024007	ὕπνου	40001024007	40001024007	40001024007	ὕπνου	04000102400014
40001024008	ἐποίησεν	40001024008	40001024008	40001024008	ἐποίησεν	04000102400016
40001024009	ὡς	40001024009	40001024009	40001024009	ὡς	04000102400018
40001024010	προσέταξεν	40001024010	40001024010	40001024010	προσέταξεν	04000102400020
40001024011	αὐτῷ	40001024011	40001024011	40001024011	αὐτῷ	04000102400022
40001024012	ὁ	40001024012	40001024012	40001024012	ὁ	04000102400024
40001024013	ἄγγελος	40001024013	40001024013	40001024013	ἄγγελος	04000102400026
40001024014	Κυρίου,	40001024014	40001024014	40001024014	κυρίου	04000102400028
40001024015	καὶ	40001024015	40001024015	40001024015	καὶ	04000102400030
40001024016	παρέλαβεν	40001024016	40001024016	40001024016	παρέλαβεν	04000102400032
40001024017	τὴν	40001024017	40001024017	40001024017	τὴν	04000102400034
40001024018	γυναῖκα	40001024018	40001024018	40001024018	γυναῖκα	04000102400036
40001024019	αὐτοῦ·	40001024019	40001024019	40001024019	αὐτοῦ·	04000102400038
40001025001	καὶ	40001025001	40001025001	40001025001	καὶ	04000102500002
40001025002	οὐκ	40001025002	40001025002	40001025002	οὐκ	04000102500004
40001025003	ἐγίνωσκεν	40001025003	40001025003	40001025003	ἐγίνωσκεν	04000102500006
40001025004	αὐτὴν	40001025004	40001025004	40001025004	αὐτὴν	04000102500008
40001025005	ἕως	40001025005	40001025005	40001025005	ἕως	04000102500010
40001025006	οὗ	40001025006	40001025006	40001025006	οὗ	04000102500012
40001025007	ἔτεκεν	40001025007	40001025007	40001025007	ἔτεκεν	04000102500014
40001025008	υἱόν·	40001025008	40001025008	40001025008	υἱόν·	04000102500016
40001025009	καὶ	40001025009	40001025009	40001025009	καὶ	04000102500018
40001025010	ἐκάλεσεν	40001025010	40001025010	40001025010	ἐκάλεσεν	04000102500020
40001025011	τὸ	40001025011	40001025011	40001025011	τὸ	04000102500022
40001025012	ὄνομα	40001025012	40001025012	40001025012	ὄνομα	04000102500024
40001025013	αὐτοῦ	40001025013	40001025013	40001025013	αὐτοῦ	04000102500026
40001025014	Ἰησοῦν.	40001025014	40001025014	40001025014	Ἰησοῦν.	04000102500028
40002001001	Τοῦ	40002001001	40002001001	40002001001	Τοῦ	04000200100002
40002001002	δὲ	40002001002	40002001002	40002001002	δὲ	04000200100004
40002001003	Ἰησοῦ	40002001003	40002001003	40002001003	Ἰησοῦ	04000200100006
40002001004	γεννηθέντος	40002001004	40002001004	40002001004	γεννηθέντος	04000200100008
40002001005	ἐν	40002001005	40002001005	40002001005	ἐν	04000200100010
40002001006	Βηθλέεμ	40002001006	40002001006	40002001006	Βηθλέεμ	04000200100012
40002001007	τῆς	40002001007	40002001007	40002001007	τῆς	04000200100014
40002001008	Ἰουδαίας	40002001008	40002001008	40002001008	Ἰουδαίας	04000200100016
40002001009	ἐν	40002001009	40002001009	40002001009	ἐν	04000200100018
40002001010	ἡμέραις	40002001010	40002001010	40002001010	ἡμέραις	04000200100020
40002001011	Ἠρῴδου	40002001011	40002001011	40002001011	Ἡρῴδου	04000200100022
40002001012	τοῦ	40002001012	40002001012	40002001012	τοῦ	04000200100024
40002001013	βασιλέως,	40002001013	40002001013	40002001013	βασιλέως,	04000200100026
40002001014	ἰδοὺ	40002001014	40002001014	40002001014	ἰδοὺ	04000200100028
40002001015	μάγοι	40002001015	40002001015	40002001015	μάγοι	04000200100030
40002001016	ἀπὸ	40002001016	40002001016	40002001016	ἀπὸ	04000200100032
40002001017	ἀνατολῶν	40002001017	40002001017	40002001017	ἀνατολῶν	04000200100034
40002001018	παρεγένοντο	40002001018	40002001018	40002001018	παρεγένοντο	04000200100036
40002001019	εἰς	40002001019	40002001019	40002001019	εἰς	04000200100038
40002001020	Ἱεροσόλυμα	40002001020	40002001020	40002001020	Ἱεροσόλυμα	04000200100040
40002002001	λέγοντες	40002002001	40002002001	40002002001	λέγοντες·	04000200200002
40002002002	Ποῦ	40002002002	40002002002	40002002002	Ποῦ	04000200200004
40002002003	ἐστιν	40002002003	40002002003	40002002003	ἐστιν	04000200200006
40002002004	ὁ	40002002004	40002002004	40002002004	ὁ	04000200200008
40002002005	τεχθεὶς	40002002005	40002002005	40002002005	τεχθεὶς	04000200200010
40002002006	βασιλεὺς	40002002006	40002002006	40002002006	βασιλεὺς	04000200200012
40002002007	τῶν	40002002007	40002002007	40002002007	τῶν	04000200200014
40002002008	Ἰουδαίων;	40002002008	40002002008	40002002008	Ἰουδαίων;	04000200200016
40002002009	εἴδομεν	40002002009	40002002009	40002002009	εἴδομεν	04000200200018
40002002010	γὰρ	40002002010	40002002010	40002002010	γὰρ	04000200200020
40002002011	αὐτοῦ	40002002011	40002002011	40002002011	αὐτοῦ	04000200200022
40002002012	τὸν	40002002012	40002002012	40002002012	τὸν	04000200200024
40002002013	ἀστέρα	40002002013	40002002013	40002002013	ἀστέρα	04000200200026
40002002014	ἐν	40002002014	40002002014	40002002014	ἐν	04000200200028
40002002015	τῇ	40002002015	40002002015	40002002015	τῇ	04000200200030
40002002016	ἀνατολῇ	40002002016	40002002016	40002002016	ἀνατολῇ	04000200200032
40002002017	καὶ	40002002017	40002002017	40002002017	καὶ	04000200200034
40002002018	ἤλθομεν	40002002018	40002002018	40002002018	ἤλθομεν	04000200200036
40002002019	προσκυνῆσαι	40002002019	40002002019	40002002019	προσκυνῆσαι	04000200200038
40002002020	αὐτῷ.	40002002020	40002002020	40002002020	αὐτῷ.	04000200200040
40002003001	ἀκούσας	40002003001	40002003001	40002003001	ἀκούσας	04000200300002
40002003002	δὲ	40002003002	40002003002	40002003002	δὲ	04000200300004
40002003003	ὁ	40002003003	40002003003	40002003003	ὁ	04000200300006
40002003004	βασιλεὺς	40002003004	40002003004	40002003004	βασιλεὺς	04000200300008
40002003005	Ἠρῴδης	40002003005	40002003005	40002003005	Ἡρῴδης	04000200300010
40002003006	ἐταράχθη,	40002003006	40002003006	40002003006	ἐταράχθη	04000200300012
40002003007	καὶ	40002003007	40002003007	40002003007	καὶ	04000200300014
40002003008	πᾶσα	40002003008	40002003008	40002003008	πᾶσα	04000200300016
40002003009	Ἱεροσόλυμα	40002003009	40002003009	40002003009	Ἱεροσόλυμα	04000200300018
40002003010	μετ’	40002003010	40002003010	40002003010	μετ’	04000200300020
40002003011	αὐτοῦ,	40002003011	40002003011	40002003011	αὐτοῦ,	04000200300022
40002004001	καὶ	40002004001	40002004001	40002004001	καὶ	04000200400002
40002004002	συναγαγὼν	40002004002	40002004002	40002004002	συναγαγὼν	04000200400004
40002004003	πάντας	40002004003	40002004003	40002004003	πάντας	04000200400006
40002004004	τοὺς	40002004004	40002004004	40002004004	τοὺς	04000200400008
40002004005	ἀρχιερεῖς	40002004005	40002004005	40002004005	ἀρχιερεῖς	04000200400010
40002004006	καὶ	40002004006	40002004006	40002004006	καὶ	04000200400012
40002004007	γραμματεῖς	40002004007	40002004007	40002004007	γραμματεῖς	04000200400014
40002004008	τοῦ	40002004008	40002004008	40002004008	τοῦ	04000200400016
40002004009	λαοῦ	40002004009	40002004009	40002004009	λαοῦ	04000200400018
40002004010	ἐπυνθάνετο	40002004010	40002004010	40002004010	ἐπυνθάνετο	04000200400020
40002004011	παρ’	40002004011	40002004011	40002004011	παρ’	04000200400022
40002004012	αὐτῶν	40002004012	40002004012	40002004012	αὐτῶν	04000200400024
40002004013	ποῦ	40002004013	40002004013	40002004013	ποῦ	04000200400026
40002004014	ὁ	40002004014	40002004014	40002004014	ὁ	04000200400028
40002004015	Χριστὸς	40002004015	40002004015	40002004015	χριστὸς	04000200400030
40002004016	γεννᾶται.	40002004016	40002004016	40002004016	γεννᾶται.	04000200400032
40002005001	οἱ	40002005001	40002005001	40002005001	οἱ	04000200500002
40002005002	δὲ	40002005002	40002005002	40002005002	δὲ	04000200500004
40002005003	εἶπαν	40002005003	40002005003	40002005003	εἶπαν	04000200500006
40002005004	αὐτῷ·	40002005004	40002005004	40002005004	αὐτῷ·	04000200500008
40002005005	Ἐν	40002005005	40002005005	40002005005	Ἐν	04000200500010
40002005006	Βηθλέεμ	40002005006	40002005006	40002005006	Βηθλέεμ	04000200500012
40002005007	τῆς	40002005007	40002005007	40002005007	τῆς	04000200500014
40002005008	Ἰουδαίας·	40002005008	40002005008	40002005008	Ἰουδαίας·	04000200500016
