index,id,title,pdf_filename,source_url,section_index,section_type,heading_level,content
82,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,82,heading,2,"H., T.H. (Ta Ha), T.S. (Ta Seen), & T.S.M. (Ta Seen Mim)"
83,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,83,paragraph,,"An intricate interlocking relationship links these overlapping Quranic Initials to produce a total that is also a multiple of 19. The initial “H.” is found in Suras 19 and 20. The initials “T.H.” prefix Sura 20. The initials “T.S.” are found in Sura 27, while the initials “T.S.M.” prefix its surrounding Suras 26 & 28."
84,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,84,paragraph,,"It should be noted at this time that the longer, more complex, interlocking and overlapping initials are found in the suras where uncommonly powerful miracles are narrated. For example, the virgin birth of Jesus is given in Sura 19, which is prefixed with the longest set of initials, K.H.Y.`A.S."
85,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,85,paragraph,,"The interlocking initials “H.,” “T.H.,” “T.S.,” and “T.S.M.” prefix suras describing the miracles of Moses, Jesus, and the uncommon occurrences surrounding Solomon and his jinns. God thus provides stronger evidence to support stronger miracles. The frequencies of occurrence of these initials are presented in Table 6."
86,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,86,paragraph,,"Table 6: Occurrence of the Quranic Initials ""H.,"" ""T.H.,"" ""T.S.,"" and ""T.S.M."" in Their Suras"
87,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,87,table,,"Sura Frequency of ""H"" ""T"" ""S"" ""M"" 19 175 — — — 20 251 28 — — 26 — 33 94 484 27 — 27 94 - 28 — 19 102 460 426 107 290 944 426+107+290+944 = 1767 = (19x93)"
88,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,88,heading,2,What Is A “Gematrical Value”?
89,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,89,paragraph,,"When the Quran was revealed, 14 centuries ago, the numbers known today did not exist. A universal system was used where the letters of the Arabic, Hebrew, Aramaic, and Greek alphabets were used as numerals. The number assigned to each letter is its “Gematrical Value.” The numerical values of the Arabic alphabet are shown in Table 7."
90,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,90,paragraph,,Table 7: Gematrical Values of the Arabic Alphabet
91,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,91,image,,Gematrical Values
92,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,92,heading,3,Other Mathematical Properties of the Initialed Suras
93,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,93,paragraph,,"Fourteen Arabic letters, half the Arabic alphabet, participate in the formation of 14 different sets of Quranic Initials. By adding the gematrical value of each one of these letters, plus the number of suras which are prefixed with Quranic Initials (29), we obtain a total of 722, or 19x19x2."
94,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,94,paragraph,,"Additionally, if we add the total gematrical value of all 14 initials, plus the number of the first sura where the initial occurs, we get a grand total of 988, 19x52. Table 8 presents these data."
95,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,95,paragraph,,Table 8: The 14 Letters Used in Forming Quranic Initials
96,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,96,table,,Letter Value First Sura A (Alef) 1 2 L (Laam) 30 2 M (Mim) 40 2 S (Saad) 90 7 R (Ra) 200 10 K (Kaf) 20 19 H (Ha) 5 19 Y (Ya) 10 19 `A (`Ayn) 70 19 T (Ta) 9 20 S (Seen) 60 26 H (HHa) 8 40 Q (Qaf) 100 42 N (Noon) 50 68 693 295 693 + 295 = 988 = 19x52 also 693 + 29 (suras) = 722 = 19x19x2
97,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,97,paragraph,,"If we add the number of occurrences of each of the 14 letters listed in Table 8 as an initial, plus the numbers of the suras where it occurs as an initial, the Grand Total comes to 2033, 19x107. See Table 9."
98,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,98,paragraph,,Table 9: Mathematically Structured Distribution of the Quranic Initials
99,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,99,table,,Initial Number of Occurrences Suras Where It Occurs Total A (Alef) 13 [+ 2 + 3 + 7 + 10 + 11 + 12 + 13 + 14 + 15 + 29 + 30 + 31 + 32] 222 L (Laam) 13 [+ 2 + 3 + 7 + 10 + 11 + 12 + 13 + 14 + 15 + 29 + 30 + 31 + 32] 222 M (Mim) 17 [+ 2 + 3 + 7 + 13 + 26 + 28 + 29 + 30 + 31 + 32 + 40 + 41 + 42 + 43 + 44 + 45 + 46] 519 S (Saad) 3 + 7 + 19 + 38 67 R (Ra) 6 + 10 + 11 + 12 + 13 + 14 + 15 81 K (Kaf) 1 + 19 20 H (Ha) 2 + 19 + 20 41 Y (Ya) 2 + 19 + 36 57 `A (`Ayn) 2 + 19 + 42 63 T (Ta) 4 + 20 + 26 + 27 + 28 105 S (Seen) 5 + 26 + 27 + 28 + 36 + 42 164 H (HHa) 7 + 40 + 41 + 42 + 43 + 44 + 45 + 46 308 Q (Qaf) 2 +42+50 94 N (Noon) 2 +68 70 79 1954 2033 (19x107)
100,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,100,paragraph,,"Table 10 presents the total frequency of Quranic Initials, plus the total gematrical value of these letters in the whole sura. The Grand Total for all initialed suras is 1089479. This number, in excess of one million, is a multiple of 19 (1089479 = 19 x 57341). The slightest alteration or distortion destroys the system."
101,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,101,paragraph,,Note: The total gematrical value of the Quranic Initials in a given sura equals the gematrical value of each initial multiplied by the frequency of occurrence of that initial in the sura.
102,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,102,heading,3,"Major Parameters of the Quranic Initials (Suras, Verses, Frequency, First Sura, & Last Sura)"
103,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,103,paragraph,,Table 10: Total Gematrical Values of All Quranic Initials In Their Suras
104,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,104,table,,"Suras Initials Frequency of Initials Total Value in Whole Sura 2 A.L.M. 9899 188362 3 A.L.M. 5662 109241 7 A.L.M.S 5320 103719 10 A.L.R. 2489 80109 11 A.L.R. 2489 90190 12 A.L.R. 2375 77066 13 A.L.M.R. 1482 52805 14 A.L.R. 1197 46145 15 A.L.R. 912 29383 19 K.H.Y.`A.S. 798 17575 20 T.H. 279 1507 26 T.S.M. 611 25297 27 T.S. 121 5883 28 T.S.M. 581 24691 29 A.L.M. 1672 31154 30 A.L.M. 1254 25014 31 A.L.M. 817 16177 32 A.L.M. 570 11227 36 Y.S. 285 5250 38 S. 29 2610 40 H.M. 444 15712 41 H.M. 324 11424 42 H.M.-`A.S.Q. 562 28224 43 H.M. 368 13312 44 H.M. 166 6128 45 H.M. 231 8248 46 H.M. 261 9288 50 Q 57 5700 68 N,N 133 6650 41388 1048091 41388 + 1048091 = 1089479 (19 x 57341)"
105,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,105,paragraph,,It is noteworthy that the initial “N” must be counted as two N's. This reflects the fact that the original Quranic text spells out this initial with 2 N's.
106,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,106,paragraph,,Table 11: Parameters of the 14 Individual Quranic Initials
107,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,107,table,,"Initial Sura , Verse, & (Frequency) of Initial in Each Sura First Sura Last Sura A (Alef) 2:1 (4502), 3:1 (2521), 7:1 (2529), 10:1 (1319) 11:1 (1370), 12:1 (1306), 13:1 (605), 14:1 (585), 15:1 (493), 29:1 (774), 30:1 (544), 31:1 (347), 32:1 (257) 2 32 L (Laam) 2:1 (3202), 3:1 (1892), 7:1 (1530), 10:1 (913), 11:1 (794), 12:1 (812), 13:1 (480), 14:1 (452), 15:1 (323), 29:1 (554), 30:1 (393), 31:1 (297), 32:1 (155) 2 32 M (Mim) 2:1 (2195), 3:1 (1249), 7:1 (1164), 13:1 (260) 26:1 (484), 28:1 (460), 29:1 (344), 30:1 (317), 31:1 (173), 32:1 (158), 40:1 (380), 41:1 (276), 42:1 (300), 43:1 (324), 44:1 (150), 45:1 (200), 46:1 (225) 2 46 S (Saad) 7:1 (97), 19:1 (26), 38:1 (29) 7 38 R (Ra) 10:1 (257), 11:1 (325), 12:1 (257), 13:1 (137), 14:1 (160), 15:1 (96) 10 15 K (Kaf) 19:1 (137) 19 19 H (Ha) 19:1 (175), 20:1 (251) 19 20 Y (Ya) 19:1 (343), 36:1 (237) 19 36 `A (`Ayn) 19:1 (117), 42:2 (98) 19 42 T (Ta) 20:1 (28), 26:1 (33), 27:1 (27), 28:1 (19) 20 28 S (Seen) 26:1 (94), 27:1 (94), 28:1 (102), 36:1 (48), 42:2 (54) 26 42 H (HHa) 40:1 (64), 41:1 (48), 42:1 (53), 43:1 (44) 44:1 (16), 45:1 (31), 46:1 (36) 40 46 Q (Qaf) 42:2 (57), 50:1 (57) 42 50 N (NuN) 68:1 (133) 68 68 43423 295 514 Grand Total = 43423+295+514 = 44232 = 19x2328."
108,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,108,paragraph,,"A special mathematical coding authenticates the number of verses where the Quranic Initials themselves are found. As detailed in Table 11, all Quranic Initials occur in Verse 1, except in Sura 42 (initials in Verses 1 and 2). This fact is supported by the remarkable mathematical phenomenon detailed in Table 12. If we multiply the first two columns of Table 12, instead of adding, we still end up with a Total that is divisible by 19 (see Table 13)."
109,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,109,paragraph,,Table 12: Mathematical Coding of the Number of Verses with Initials
110,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,110,table,,Sura No. No. of Initials Initialed Verses 2 3 1 3 3 1 7 4 1 10 3 1 11 3 1 12 3 1 13 4 1 14 3 1 15 3 1 19 5 1 20 2 1 26 3 1 27 2 1 28 3 1 29 3 1 30 3 1 31 3 1 32 3 1 36 2 1 38 1 1 40 2 1 41 2 1 42 5 2 43 2 1 44 2 1 45 2 1 46 2 1 50 1 1 68 2 1 822 79 30 822 + 79 + 30 = 931 (19x49)
111,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,111,paragraph,,"Table 13: Multiplying the First Two Columns of Table 12, Instead of Adding"
112,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,112,table,,Sura No. No. of Initials Number of Initialed Verses 2 3 1 3 3 1 7 4 1 - - - 42 5 2 - - - 50 1 1 68 2 1 2022 30 2022 + 30 = 2052 (19x108)
113,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,113,paragraph,,"Obviously, it is crucial to have two different initialed verses in Sura 42 in order to conform with the Quran's mathematical code. The fact that Verse 1 of Sura 42 consists of the two Quranic Initials “H.M.” and the second verse consists of the three Initials “ `A.S.Q.” has perplexed Muslim scholars and orientalists for 14 centuries."
114,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,114,paragraph,,"By the end of this Appendix, the reader will see that every element of the Quran is mathematically authenticated. The elements we are dealing with now are “the number of Quranic Initials in each initialed sura” and “the number of verses that contain Quranic Initials.” Tables 11 through 13 have dealt with these two elements."
115,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,115,paragraph,,"Additional mathematical authentication is shown in Tables 14 and 15. In Table 14, we have the numbers of all initialed suras added to the number of verses in each sura, plus the number of verses containing initials, plus the gematrical values of those initials. The Grand Total is 7030, or 19x370."
116,appendix-1,1. One of the Great Miracles [74:35],appendix_1.pdf,https://www.masjidtucson.org/quran/appendices/appendix1.html,116,paragraph,,Table 14: Mathematical Properties of the Initialed Suras
